_id,record_id,scheme_name,scheme_url,state,business_stage,enterprise_type,sector,eligibility_rule,required_document,is_real_source
69778b6f5dbe0abc982469d6,a5ab421c-5426-4e59-bbb2-6159d6184a70,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Bank Statement,True
69778b6f5dbe0abc982469d7,f59f11dd-399d-43c9-b425-a422e6488879,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,,GST Certificate,True
69778b6f5dbe0abc982469d8,41710d63-8596-4011-a181-e9a617093763,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,,Udyam Certificate,True
69778b6f5dbe0abc982469d9,87441545-af2c-4ad2-bcc8-0490accc2bce,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,,Bank Statement,True
69778b6f5dbe0abc982469da,71dc3544-75aa-4c24-8fbe-8ed00fe030a7,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",GST Certificate,True
69778b6f5dbe0abc982469db,bfb82047-5f4a-4677-86d9-95bf174c930f,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Udyam Certificate,True
69778b6f5dbe0abc982469dc,2ac664d6-ae09-4111-872c-d9e615400b43,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Bank Statement,True
69778b6f5dbe0abc982469dd,933c37a4-929b-4347-8ebb-08f020902648,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,GST Certificate,True
69778b6f5dbe0abc982469de,cbdcaa5e-adc8-4033-9659-02dffff2db9a,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Udyam Certificate,True
69778b6f5dbe0abc982469df,30074caa-4400-49ce-b8bc-c72831b4419c,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Bank Statement,True
69778b6f5dbe0abc982469e0,15361ffb-281f-4859-915d-f0a9070a6692,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Enterprise loans for setting up a greenfield enterprise.,GST Certificate,True
69778b6f5dbe0abc982469e1,c56a6e83-1a0d-404a-abb9-2fe1f811c9fa,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Enterprise loans for setting up a greenfield enterprise.,Udyam Certificate,True
69778b6f5dbe0abc982469e2,0fd85274-3faf-420d-8c68-6fcd243a625d,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Enterprise loans for setting up a greenfield enterprise.,Bank Statement,True
69778b6f5dbe0abc982469e3,a093db02-580a-4a9e-bccc-f5f0ba1f28c5,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Loan size is from ₹10 lakhs to ₹1 crore.,GST Certificate,True
69778b6f5dbe0abc982469e4,f6320ef4-badd-4a9a-890e-1e8e04c1ae4c,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Loan size is from ₹10 lakhs to ₹1 crore.,Udyam Certificate,True
69778b6f5dbe0abc982469e5,0ea28781-8756-48cc-91f3-0c78d37d9b27,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Loan size is from ₹10 lakhs to ₹1 crore.,Bank Statement,True
69778b6f5dbe0abc982469e6,de799e90-0cf9-43e1-9662-b4acbc3b93d8,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Comprises a composite loan (including Term Loan and Working Capital).,GST Certificate,True
69778b6f5dbe0abc982469e7,dd3ea179-fb69-4bd3-9937-f1ba585d9fbe,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Comprises a composite loan (including Term Loan and Working Capital).,Udyam Certificate,True
69778b6f5dbe0abc982469e8,6b341371-8513-40cd-b0e0-ac9773c38614,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,- Comprises a composite loan (including Term Loan and Working Capital).,Bank Statement,True
69778b6f5dbe0abc982469e9,111803d8-ece1-471a-bcbe-2c382cc53b51,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",GST Certificate,True
69778b6f5dbe0abc982469ea,94c0f6e3-0277-4725-96e3-36267bad39a0,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Udyam Certificate,True
69778b6f5dbe0abc982469eb,8f6b594c-3a65-4cfc-bed9-a3a565ef40ab,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Bank Statement,True
69778b6f5dbe0abc982469ec,38f6330a-b3dc-490a-8673-09e31341e271,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",GST Certificate,True
69778b6f5dbe0abc982469ed,0d9b1f7e-e0ca-435f-a585-8c5f770edd14,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Udyam Certificate,True
69778b6f5dbe0abc982469ee,3847b735-21ea-42d6-bf07-79fe9939abfa,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Bank Statement,True
69778b6f5dbe0abc982469ef,cddffd47-be66-402f-97ed-a3961edf3136,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",GST Certificate,True
69778b6f5dbe0abc982469f0,274af1a7-a905-49fd-b5a0-8c562d70b516,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Udyam Certificate,True
69778b6f5dbe0abc982469f1,af6cf781-9b76-4e34-a994-ac4de7222106,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Bank Statement,True
69778b6f5dbe0abc982469f2,eaaf74d0-0a17-40f9-8a91-213ab8648bc3,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,,GST Certificate,True
69778b6f5dbe0abc982469f3,e0c0d6b0-dfb2-45d1-8dd8-10b0fcaab7b3,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,,Udyam Certificate,True
69778b6f5dbe0abc982469f4,811ecdd9-9328-4ad5-8576-26b9fa4d0759,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,,Bank Statement,True
69778b6f5dbe0abc982469f5,1b625c4c-5d1d-47ea-a55e-6a6815295816,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,,GST Certificate,True
69778b6f5dbe0abc982469f6,9f1ba86b-05a5-48f6-b6d9-2791e3ce4864,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,,Udyam Certificate,True
69778b6f5dbe0abc982469f7,0ce8b1de-0dad-4354-b391-080432d2ed02,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Tech,,Bank Statement,True
69778b6f5dbe0abc982469f8,7ae59779-4331-4abd-9db9-776906225d52,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,Extract:,GST Certificate,True
69778b6f5dbe0abc982469f9,08bc167d-89d8-4235-9422-524e5f9857b2,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,Extract:,Udyam Certificate,True
69778b6f5dbe0abc982469fa,ba9e2aa1-d0f2-45d0-9125-05d4931af536,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,Extract:,Bank Statement,True
69778b6f5dbe0abc982469fb,d36c06a4-f7f5-4d26-8c78-49404d009752,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Eligibility criteria,GST Certificate,True
69778b6f5dbe0abc982469fc,2dc37bea-30fc-4dfb-abeb-8cff590ee1fe,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Eligibility criteria,Udyam Certificate,True
69778b6f5dbe0abc982469fd,0f9ad213-1203-4d79-94f7-df688a7ee28c,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Eligibility criteria,Bank Statement,True
69778b6f5dbe0abc982469fe,dfaa1cf7-b217-47a8-a8ce-a876b026891f,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Required documents,GST Certificate,True
69778b6f5dbe0abc982469ff,8686acaa-206a-4fa5-b2c0-796488863179,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Required documents,Udyam Certificate,True
69778b6f5dbe0abc98246a00,6cdfda74-997b-41a9-a1d2-6794e13fc9fe,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Required documents,Bank Statement,True
69778b6f5dbe0abc98246a01,51c80217-fc72-4667-b7f5-6e121dd27f20,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,Return as bullet points.,GST Certificate,True
69778b6f5dbe0abc98246a02,6ed40e54-4a03-482b-a4a7-1d03556264c0,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,Return as bullet points.,Udyam Certificate,True
69778b6f5dbe0abc98246a03,88992b69-7d56-466b-a57f-edfb27df84b3,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,Return as bullet points.,Bank Statement,True
69778b6f5dbe0abc98246a04,e6096ce1-aa19-477f-b86f-920796e8736d,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,GST Certificate,True
69778b6f5dbe0abc98246a05,81d8510f-c1a0-41ee-a551-48a64e629672,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,Udyam Certificate,True
69778b6f5dbe0abc98246a06,021461c2-8f3b-44fa-a218-6cd15be8c59a,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,Bank Statement,True
69778b6f5dbe0abc98246a07,d43bcc28-6b47-47ee-a2a6-0df3809fd286,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,TEXT:,GST Certificate,True
69778b6f5dbe0abc98246a08,b15d23ec-7663-4efe-9f11-b67575686d3f,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,TEXT:,Udyam Certificate,True
69778b6f5dbe0abc98246a09,471bbf0d-78ba-4927-97da-ebad0866ed15,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,TEXT:,Bank Statement,True
69778b6f5dbe0abc98246a0a,49ca01e2-f385-4ef9-beb8-ec90dad4d59b,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,GST Certificate,True
69778b6f5dbe0abc98246a0b,0495f2a2-7704-4513-b3a9-b2b2cd76f92f,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Udyam Certificate,True
69778b6f5dbe0abc98246a0c,0ae07f41-3ed4-491e-ad98-f569337f71be,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,StandupIndia Login Applicaunt Login Applicaant Registration Other Users Home About Us Stand-Up India Scheme facilitate...,Bank Statement,True
69778b6f5dbe0abc98246a0d,64e3c9d4-1249-496f-aca2-e492df67d21b,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,GST Certificate,True
69778b6f5dbe0abc98246a0e,ebd8789c-8673-49d3-b0a9-97d1530ade6c,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,Udyam Certificate,True
69778b6f5dbe0abc98246a0f,fd445e90-986d-4700-bab7-a0613730cc29,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,Bank Statement,True
69778b6f5dbe0abc98246a10,ac2fef74-fdcd-4e81-8e8c-1fb763d1b84d,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",GST Certificate,True
69778b6f5dbe0abc98246a11,8d03f7df-db47-470a-bdee-772f9ab7ef4c,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Udyam Certificate,True
69778b6f5dbe0abc98246a12,05a99441-9c5d-46b8-aae4-cafbdc86d656,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"Communities Stand-up India Scheme facilitates bank loan between ₹10 lakhs and ₹1 crore for Applicants to establish a greenfield enterprise. The Borrower Type Loans to SC/ST and Women Entrepreneurs with at least 51% of the shareholding and controlling stake, either an SC/ST or woman entrepreneur. Salient Features:",Bank Statement,True
69778b6f5dbe0abc98246a13,6dd4f35b-ffa8-475a-95a9-ed30e44484aa,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,GST Certificate,True
69778b6f5dbe0abc98246a14,d781ce4f-02a1-45e8-83ad-67b9b7ecf0b3,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Udyam Certificate,True
69778b6f5dbe0abc98246a15,875a49ed-1572-43ff-8362-3fcfdbf4704a,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Loans of between ₹10 lakhs to ₹1 crore for Applicants.,Bank Statement,True
69778b6f5dbe0abc98246a16,912e2572-46e8-47f7-a010-324198f3d4c6,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Enterprise loans for setting up a greenfield enterprise.,GST Certificate,True
69778b6f5dbe0abc98246a17,6a5f9c7b-4e0e-474b-815e-c2645e53c7a1,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Enterprise loans for setting up a greenfield enterprise.,Udyam Certificate,True
69778b6f5dbe0abc98246a18,0d067cc1-78b7-4701-a58a-3bb09d51b62b,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Enterprise loans for setting up a greenfield enterprise.,Bank Statement,True
69778b6f5dbe0abc98246a19,e5028ea6-9f0c-49c6-b03d-ffad309c3db2,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Loan size is from ₹10 lakhs to ₹1 crore.,GST Certificate,True
69778b6f5dbe0abc98246a1a,7bfb8a1a-242b-43a8-9a77-bf66ee99f602,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Loan size is from ₹10 lakhs to ₹1 crore.,Udyam Certificate,True
69778b6f5dbe0abc98246a1b,757b9e33-22bf-4f4e-983b-0e6bd1c41ded,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Loan size is from ₹10 lakhs to ₹1 crore.,Bank Statement,True
69778b6f5dbe0abc98246a1c,ba012cf0-c003-49de-804a-458c62251822,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Comprises a composite loan (including Term Loan and Working Capital).,GST Certificate,True
69778b6f5dbe0abc98246a1d,23c22971-1227-4614-bf4b-6ccebbc2ce62,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Comprises a composite loan (including Term Loan and Working Capital).,Udyam Certificate,True
69778b6f5dbe0abc98246a1e,7fdbcf1a-a55a-4c60-8781-24e9da06a1ba,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,- Comprises a composite loan (including Term Loan and Working Capital).,Bank Statement,True
69778b6f5dbe0abc98246a1f,ed47b8a9-3be8-4c16-b2aa-6ca0af880109,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",GST Certificate,True
69778b6f5dbe0abc98246a20,e14e9bb7-ad4e-49bf-91db-2b55fb9a2d32,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Udyam Certificate,True
69778b6f5dbe0abc98246a21,34ea6768-129f-48e6-92a5-bb2bea80f571,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"- Key Elements: Stand-Up India Ecosystem, Promoter Contribution of 15%, Marginal Money security cover under Credit Guarantee Fund Scheme for Stand-Up India Loans (CGFSIL). Impact Stories:",Bank Statement,True
69778b6f5dbe0abc98246a22,b0936930-d49c-461e-b747-ada3f3e2d5f6,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",GST Certificate,True
69778b6f5dbe0abc98246a23,1ed130aa-84f5-4065-8638-bd913f9c8e32,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Udyam Certificate,True
69778b6f5dbe0abc98246a24,e7e64eeb-2a36-48e0-9aae-9353770394a4,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"- Prometheus is the beneficiary under STAND UP INDIA loan scheme. She has been given a loan for setting up of an Optometric clinic with vision therapy as she is a low vision therapist. As per the promoteur, she can earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low vision specialist, and has been granted loan sanction by PNB, Anna Nagar Branch, Chennai.",Bank Statement,True
69778b6f5dbe0abc98246a25,ebde471d-7277-4663-8463-61e83cab09a4,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",GST Certificate,True
69778b6f5dbe0abc98246a26,f3f82906-9d3b-4e35-a954-c54ad75e7015,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Udyam Certificate,True
69778b6f5dbe0abc98246a27,23ee7f66-7dc6-425b-8281-ea570832c550,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,"- Gaining experience from her father in law, the promoteur is able to stand alone as an optometrist after gaining experience from him. She has seen the website and learnt about the Anna Nagar branch extending STAND UP INDIA scheme and approached directly. According to the promoteur, she never dreamt of getting loan sanctioned in shortest time, which is why she is very happy and able to earn Rs.1 lakhs per month from the Optical Gallery cum Optometric Clinic, which has vision therapy - as a low v",Bank Statement,True
69778b6f5dbe0abc98246a28,30f0b894-6629-4ea9-8a08-169cc20c5818,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,GST Certificate,True
69778b6f5dbe0abc98246a29,7134dc42-f248-46ad-9b1d-aa65f238003e,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,Udyam Certificate,True
69778b6f5dbe0abc98246a2a,c24b27c6-875f-4bdd-a3d6-9362e72c0016,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,Bank Statement,True
69778b6f5dbe0abc98246a2b,3e2f25a8-dd07-455c-8667-8f5a7c0c0b1e,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,GST Certificate,True
69778b6f5dbe0abc98246a2c,28f94b5b-7fd2-4abb-9620-43b8abfa93e3,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,Udyam Certificate,True
69778b6f5dbe0abc98246a2d,5ddbe7eb-f2cc-4147-8bd0-0e41486574ef,Stand-Up India,https://www.standupmitra.in/,Karnataka,Early,Medium,Agri,,Bank Statement,True
69778b6f5dbe0abc98246a2e,8d5d34cb-b185-4bd0-8815-4940b67d9e08,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,Extract:,GST Certificate,True
69778b6f5dbe0abc98246a2f,69f56299-84d8-4d8c-946a-5c6181f1157b,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,Extract:,Udyam Certificate,True
69778b6f5dbe0abc98246a30,97d46139-fe46-465b-8d61-22c7eac0ea6c,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,Extract:,Bank Statement,True
69778b6f5dbe0abc98246a31,5f2a5faf-0d55-44f8-bfbc-7dff90021cea,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,- Eligibility criteria,GST Certificate,True
69778b6f5dbe0abc98246a32,fa7533ec-3319-490f-8e35-a65eb11ddbc1,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,- Eligibility criteria,Udyam Certificate,True
69778b6f5dbe0abc98246a33,e0af6053-67d2-47a2-ade7-f550b33ef455,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,- Eligibility criteria,Bank Statement,True
69778b6f5dbe0abc98246a34,6e3f2444-ceac-49d3-bf52-c4d2a57191c8,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,- Required documents,GST Certificate,True
69778b6f5dbe0abc98246a35,d93284e2-82fd-4349-b55a-65497ce2868d,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,- Required documents,Udyam Certificate,True
69778b6f5dbe0abc98246a36,78cf0aae-40b0-4993-adb4-35fbb4ea7ff4,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,- Required documents,Bank Statement,True
69778b6f5dbe0abc98246a37,ec2e8ff4-17fc-4a43-a396-bb06604f072d,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,Return as bullet points.,GST Certificate,True
69778b6f5dbe0abc98246a38,d3073352-72ce-4031-afac-c28fe2b75611,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,Return as bullet points.,Udyam Certificate,True
69778b6f5dbe0abc98246a39,64ba7c21-5856-466f-bef3-8ad9101257a2,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,Return as bullet points.,Bank Statement,True
69778b6f5dbe0abc98246a3a,f1ae9924-acab-45ca-a4b2-3c154765acf0,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,,GST Certificate,True
69778b6f5dbe0abc98246a3b,23eadea0-6e6e-4750-9f84-ef0ca447f3de,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,,Udyam Certificate,True
69778b6f5dbe0abc98246a3c,7b8f8aef-59be-4895-965e-4fa025990174,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,,Bank Statement,True
69778b6f5dbe0abc98246a3d,91eabf82-585f-4ea0-9898-eb705422b894,Stand-Up India,https://www.standupmitra.in/,Karnataka,Growth,Micro,Manufacturing,TEXT:,GST Certificate,True
